date,area,road,volume,speed,tti,congestion,capacity_util,incidents,env_impact,pt_usage,signal_compliance,parking_usage,ped_count,weather,roadwork,intersection_id,roadwork_flag,is_synthetic
2024-07-30,Jayanagar,Jayanagar 4th Block,8630.0,47.26382677282126,1.1204876466912868,38.72892552364032,41.77642057885263,0.0,67.26,31.4895871408856,98.44977818733328,63.57168377562456,206.0,Clear,Yes,Jayanagar::Jayanagar 4th Block,1,0
2024-07-31,Jayanagar,Jayanagar 4th Block,15569.0,42.91717180574901,1.246991764460858,59.152617015760214,61.18428038590176,1.0,81.138,42.11607034843921,94.41275891715401,67.92243835146346,168.0,Clear,Yes,Jayanagar::Jayanagar 4th Block,1,1
2024-08-01,Jayanagar,Jayanagar 4th Block,22508.0,38.57051683867676,1.3734958822304288,79.5763085078801,80.59214019295088,2.0,95.016,52.742553555992814,90.37573964697474,72.27319292730236,130.0,Clear,Yes,Jayanagar::Jayanagar 4th Block,0,1
2024-08-02,Jayanagar,Jayanagar 4th Block,29447.0,34.223861871604505,1.5,100.0,100.0,3.0,108.894,63.36903676354642,86.33872037679546,76.62394750314127,92.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-08-03,Jayanagar,Jayanagar 4th Block,20727.0,45.062166484982846,1.2504363155812392,74.67321220262669,100.0,2.0,91.454,37.55861013791042,87.81010029850756,85.15087485779563,90.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-08-04,Jayanagar,Jayanagar 4th Block,19863.6,46.51002159449088,1.2732878284097267,68.96805549579092,95.7036953756389,1.6,89.7272,40.306599165968095,86.66105412314697,80.57616309908792,90.6,Clear,No,Jayanagar::Jayanagar 4th Block,0,1
2024-08-05,Jayanagar,Jayanagar 4th Block,19000.2,47.95787670399891,1.2961393412382138,63.26289878895516,91.4073907512778,1.2,88.0004,43.05458819402576,85.51200794778637,76.00145134038021,91.2,Clear,No,Jayanagar::Jayanagar 4th Block,0,1
2024-08-06,Jayanagar,Jayanagar 4th Block,18136.8,49.405731813506954,1.3189908540667012,57.5577420821194,87.11108612691672,0.7999999999999999,86.27359999999999,45.802577222083436,84.36296177242576,71.4267395816725,91.8,Clear,No,Jayanagar::Jayanagar 4th Block,0,1
2024-08-07,Jayanagar,Jayanagar 4th Block,17273.4,50.85358692301499,1.3418423668951884,51.85258537528364,82.81478150255562,0.3999999999999999,84.54679999999999,48.5505662501411,83.21391559706517,66.8520278229648,92.4,Clear,No,Jayanagar::Jayanagar 4th Block,0,1
2024-08-08,Jayanagar,Jayanagar 4th Block,16410.0,52.30144203252302,1.3646938797236758,46.14742866844787,78.51847687819452,0.0,82.82,51.298555278198776,82.06486942170457,62.27731606425709,93.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-06,Jayanagar,South End Circle,19522.0,36.381669954884416,1.005162951643097,74.33368481271594,96.3459158578102,2.0,89.044,49.88655150135852,76.32776929623833,81.36212152435107,85.0,Overcast,No,Jayanagar::South End Circle,0,0
2024-07-07,Jayanagar,South End Circle,31068.5,32.85388742436541,1.2525814758215486,87.16684240635797,98.1729579289051,3.0,112.137,41.021975172840556,73.76955920099962,85.40255015873583,89.5,Overcast,No,Jayanagar::South End Circle,0,1
2024-07-08,Jayanagar,South End Circle,42615.0,29.32610489384641,1.5,100.0,100.0,4.0,135.23000000000002,32.157398844322586,71.2113491057609,89.44297879312062,94.0,Fog,Yes,Jayanagar::South End Circle,1,0
2024-07-09,Jayanagar,South End Circle,31824.0,35.32314998834407,1.3969036290179413,85.41084140478685,100.0,3.0,113.64800000000001,50.86652711047812,67.9941294064969,84.8260974539092,97.0,Fog,Yes,Jayanagar::South End Circle,0,1
2024-07-10,Jayanagar,South End Circle,21033.0,41.32019508284173,1.2938072580358826,70.82168280957369,100.0,2.0,92.066,69.57565537663365,64.77690970723289,80.20921611469777,100.0,Clear,No,Jayanagar::South End Circle,0,0
2024-07-11,Jayanagar,South End Circle,18707.0,40.3819121915534,1.2577431917499107,67.62459825419003,92.84852287662234,1.0,87.414,42.78279609813456,78.61611570305206,82.34329900270177,102.0,Clear,No,Jayanagar::South End Circle,0,1
2024-07-12,Jayanagar,South End Circle,16381.0,39.44362930026506,1.2216791254639388,64.42751369880638,85.69704575324468,0.0,82.762,15.989936819635478,92.45532169887124,84.47738189070577,104.0,Fog,No,Jayanagar::South End Circle,0,0
2024-07-13,Jayanagar,South End Circle,22911.5,39.280483615323355,1.3608395627319694,82.21375684940318,92.84852287662234,0.0,95.82300000000001,27.426967720687806,88.7664362991621,77.93450352028279,99.5,Fog,No,Jayanagar::South End Circle,0,1
2024-07-14,Jayanagar,South End Circle,29442.0,39.11733793038165,1.5,100.0,100.0,0.0,108.884,38.86399862174014,85.07755089945294,71.39162514985979,95.0,Clear,No,Jayanagar::South End Circle,0,0
2024-07-15,Jayanagar,South End Circle,15353.0,53.891141145825046,1.3639834037583811,51.91410100155116,78.01367490423233,0.0,80.706,41.12929136052146,60.063406844648945,75.19698500234196,100.0,Clear,No,Jayanagar::South End Circle,0,0
2024-07-16,Jayanagar,South End Circle,27026.0,53.5414343555011,1.5,94.0361352162926,100.0,0.0,104.052,64.41488595178745,70.47617562363097,98.68192044946426,110.0,Fog,No,Jayanagar::South End Circle,0,0
2024-07-17,Jayanagar,South End Circle,27939.0,35.658669713164954,1.5,97.44558926704238,100.0,2.0,105.878,28.90997287621387,92.1985961640652,64.20694586826643,88.0,Clear,No,Jayanagar::South End Circle,0,0
2024-07-18,Jayanagar,South End Circle,27449.0,43.93331239002951,1.5,84.8743731542785,100.0,5.0,104.898,38.51724822017252,76.48059346923898,52.3261258036212,104.0,Fog,No,Jayanagar::South End Circle,0,0
2024-07-19,Jayanagar,South End Circle,30400.0,36.85188964859721,1.5,96.92643936882436,100.0,0.0,110.8,58.984081637108595,96.3929743409423,85.02041760622333,103.0,Clear,No,Jayanagar::South End Circle,0,0
2024-07-20,Jayanagar,South End Circle,32019.0,32.72250816195107,1.5,100.0,100.0,3.0,114.038,64.69644288466782,66.9163832778299,59.72581317170936,111.0,Clear,No,Jayanagar::South End Circle,0,0
2024-07-21,Jayanagar,South End Circle,32368.666666666668,32.866509658621105,1.5,100.0,100.0,2.3333333333333335,114.73733333333332,64.21579155310306,71.52785344135947,70.17022564017259,109.0,Clear,No,Jayanagar::South End Circle,0,1
2024-07-22,Jayanagar,South End Circle,32718.333333333332,33.010511155291134,1.5,100.0,100.0,1.6666666666666667,115.43666666666667,63.7351402215383,76.13932360488906,80.61463810863582,107.0,Clear,No,Jayanagar::South End Circle,0,1
2024-07-23,Jayanagar,South End Circle,33068.0,33.15451265196117,1.5,100.0,100.0,1.0,116.136,63.254488889973544,80.75079376841863,91.05905057709904,105.0,Fog,No,Jayanagar::South End Circle,0,0
2024-07-24,Jayanagar,South End Circle,33634.0,34.89254910471184,1.5,100.0,100.0,1.0,117.268,41.053275431647734,73.59926466272071,89.57792119634387,107.0,Overcast,No,Jayanagar::South End Circle,0,0
2024-07-25,Jayanagar,South End Circle,16509.0,40.67307864882896,1.2427441344688015,49.863145693850825,86.20484466533937,1.0,83.018,75.09752506779628,94.78355187225104,75.84348802578081,89.0,Fog,No,Jayanagar::South End Circle,0,0
2024-07-26,Jayanagar,South End Circle,38502.0,30.066928500474138,1.5,100.0,100.0,2.0,127.004,22.75461906453382,68.78113357219485,64.58358901107397,97.0,Rain,Yes,Jayanagar::South End Circle,1,0
2024-07-27,Jayanagar,South End Circle,25192.0,39.129539222108136,1.5,87.12319174920185,100.0,1.0,100.384,53.495883363544934,70.59614743586201,98.69311974580285,98.0,Clear,No,Jayanagar::South End Circle,0,0
2024-07-28,Jayanagar,South End Circle,19262.0,56.77718461359521,1.3104136703417493,70.6534246661094,100.0,0.0,88.524,24.547430618268827,98.80161932107384,94.94051385735516,101.0,Clear,No,Jayanagar::South End Circle,0,0
2024-07-29,Jayanagar,South End Circle,8965.0,50.421808130908985,1.398884510288147,26.386204175218275,44.38014244587456,0.0,67.93,20.99415775195191,97.75247196825164,61.57045933051887,186.0,Rain,No,Jayanagar::South End Circle,0,0
2024-07-30,Jayanagar,South End Circle,9349.5,51.07854416253109,1.3989149184211969,26.560845494793888,47.13667245020909,0.0,68.69900000000001,36.62403233925545,92.59708911568447,73.89556734135384,189.0,Rain,No,Jayanagar::South End Circle,0,1
2024-07-31,Jayanagar,South End Circle,9734.0,51.73528019415319,1.3989453265542464,26.7354868143695,49.89320245454362,0.0,69.468,52.25390692655899,87.44170626311728,86.2206753521888,192.0,Clear,Yes,Jayanagar::South End Circle,1,0
2024-08-01,Jayanagar,South End Circle,26073.0,37.17971191829934,1.5,93.22233503981208,100.0,1.0,102.146,39.19476916001467,84.99609409534283,87.63475518849405,99.0,Fog,No,Jayanagar::South End Circle,0,0
2024-08-02,Jayanagar,South End Circle,26260.428571428572,37.14982809338612,1.5,94.03168262210322,100.0,0.8571428571428572,102.52085714285714,41.698120084016566,82.7482735837572,86.71767355025048,100.42857142857143,Fog,No,Jayanagar::South End Circle,0,1
2024-08-03,Jayanagar,South End Circle,26447.85714285714,37.119944268472906,1.5,94.84103020439437,100.0,0.7142857142857143,102.89571428571429,44.20147100801846,80.50045307217158,85.80059191200691,101.85714285714286,Fog,No,Jayanagar::South End Circle,0,1
2024-08-04,Jayanagar,South End Circle,26635.285714285714,37.090060443559686,1.5,95.65037778668551,100.0,0.5714285714285714,103.27057142857143,46.70482193202035,78.25263256058595,84.88351027376333,103.28571428571429,Fog,No,Jayanagar::South End Circle,0,1
2024-08-05,Jayanagar,South End Circle,26822.714285714286,37.06017661864647,1.5,96.45972536897666,100.0,0.4285714285714286,103.64542857142857,49.208172856022244,76.00481204900032,83.96642863551978,104.71428571428571,Fog,No,Jayanagar::South End Circle,0,1
2024-08-06,Jayanagar,South End Circle,27010.14285714286,37.03029279373325,1.5,97.2690729512678,100.0,0.28571428571428575,104.0202857142857,51.711523780024145,73.75699153741469,83.0493469972762,106.14285714285714,Fog,No,Jayanagar::South End Circle,0,1
2024-08-07,Jayanagar,South End Circle,27197.571428571428,37.00040896882004,1.5,98.07842053355895,100.0,0.1428571428571429,104.39514285714286,54.21487470402604,71.50917102582908,82.13226535903263,107.57142857142857,Fog,No,Jayanagar::South End Circle,0,1
2024-08-08,Jayanagar,South End Circle,27385.0,36.97052514390682,1.5,98.8877681158501,100.0,0.0,104.77,56.71822562802793,69.26135051424345,81.21518372078906,109.0,Overcast,No,Jayanagar::South End Circle,0,0
2024-08-09,Jayanagar,South End Circle,20540.0,52.2547982927275,1.020520077450398,72.63915187623202,97.84552741117548,2.0,91.08,44.41604287234552,89.58694675619537,79.19719762338484,94.0,Clear,No,Jayanagar::South End Circle,0,0
2024-07-06,Koramangala,Sarjapur Road,35045.0,63.174506140620906,1.5,100.0,100.0,5.0,120.09,64.71954675949618,85.47166424495012,71.53116980158033,99.0,Rain,No,Koramangala::Sarjapur Road,0,0
2024-07-07,Koramangala,Sarjapur Road,49031.5,43.78167208592973,1.5,100.0,100.0,3.5,148.063,43.59499109301678,79.90259909139724,65.95865663905298,100.0,Rain,No,Koramangala::Sarjapur Road,0,1
2024-07-08,Koramangala,Sarjapur Road,63018.0,24.388838031238556,1.5,100.0,100.0,2.0,176.036,22.470435426537374,74.33353393784434,60.3861434765256,101.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-07-09,Koramangala,Sarjapur Road,54500.0,22.077088941669345,1.5,100.0,100.0,0.0,159.0,48.109268736501775,64.69789998221279,85.25699517822073,98.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-07-10,Koramangala,Sarjapur Road,45376.0,53.59437941929369,1.5,100.0,100.0,1.0,140.752,78.23565111235169,83.4878266314238,60.27560925150007,89.0,Fog,No,Koramangala::Sarjapur Road,0,0
2024-07-11,Koramangala,Sarjapur Road,46720.0,37.30149916235776,1.5,100.0,100.0,1.0,143.44,79.4656206184821,91.73322678465826,64.03202680286208,109.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-07-12,Koramangala,Sarjapur Road,31902.0,32.91149180117075,1.5,100.0,100.0,3.0,113.804,46.30552738581783,99.81058789054572,54.55759610944112,115.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-07-13,Koramangala,Sarjapur Road,14586.0,61.0898097074345,1.2617512400577784,56.097139871162824,77.22278930036994,0.0,79.172,27.227738909512144,91.9913217381042,68.87494608501044,178.0,Fog,No,Koramangala::Sarjapur Road,0,0
2024-07-14,Koramangala,Sarjapur Road,33251.0,36.37010921782576,1.5,100.0,100.0,3.0,116.502,59.13912709825863,76.37059653698982,91.98699900638542,92.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-07-15,Koramangala,Sarjapur Road,30262.0,28.18505460891288,1.5,99.60862080642957,100.0,2.0,110.524,69.53787052494606,70.89429284456256,75.4395177865299,90.0,Clear,No,Koramangala::Sarjapur Road,0,1
2024-07-16,Koramangala,Sarjapur Road,27273.0,20.0,1.5,99.21724161285915,100.0,1.0,104.546,79.93661395163349,65.4179891521353,58.89203656667439,88.0,Fog,No,Koramangala::Sarjapur Road,0,0
2024-07-17,Koramangala,Sarjapur Road,63933.0,31.185770506898265,1.5,100.0,100.0,3.0,177.866,13.583753842169097,73.19864886455798,81.88801373417269,97.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-07-18,Koramangala,Sarjapur Road,48812.5,33.05292957817525,1.5,100.0,100.0,2.5,147.625,25.99019873926885,75.81241979901309,70.59852295061785,98.0,Clear,No,Koramangala::Sarjapur Road,0,1
2024-07-19,Koramangala,Sarjapur Road,33692.0,34.92008864945223,1.5,100.0,100.0,2.0,117.384,38.396643636368594,78.42619073346819,59.309032167063016,99.0,Windy,No,Koramangala::Sarjapur Road,0,0
2024-07-20,Koramangala,Sarjapur Road,37000.2,36.82982568047252,1.5,100.0,100.0,1.8,124.0004,37.31488035281365,80.970089440457,62.13511034321848,96.2,Windy,No,Koramangala::Sarjapur Road,0,1
2024-07-21,Koramangala,Sarjapur Road,40308.4,38.73956271149281,1.5,100.0,100.0,1.6,130.6168,36.23311706925871,83.51398814744583,64.96118851937395,93.4,Windy,No,Koramangala::Sarjapur Road,0,1
2024-07-22,Koramangala,Sarjapur Road,43616.6,40.649299742513094,1.5,100.0,100.0,1.4,137.2332,35.15135378570377,86.05788685443464,67.78726669552941,90.6,Windy,No,Koramangala::Sarjapur Road,1,1
2024-07-23,Koramangala,Sarjapur Road,46924.8,42.559036773533386,1.5,100.0,100.0,1.2,143.8496,34.06959050214883,88.60178556142347,70.61334487168487,87.8,Windy,No,Koramangala::Sarjapur Road,1,1
2024-07-24,Koramangala,Sarjapur Road,50233.0,44.46877380455367,1.5,100.0,100.0,1.0,150.466,32.987827218593885,91.14568426841228,73.43942304784034,85.0,Clear,Yes,Koramangala::Sarjapur Road,1,0
2024-07-25,Koramangala,Sarjapur Road,41635.0,34.572464449579954,1.5,100.0,100.0,3.0,133.26999999999998,19.47031162207034,76.97748911343353,65.72781417106974,90.0,Overcast,No,Koramangala::Sarjapur Road,0,0
2024-07-26,Koramangala,Sarjapur Road,43709.0,35.09014047273724,1.5,100.0,100.0,1.5,137.418,47.04663902673052,77.27965528125733,59.978071029378896,98.0,Overcast,No,Koramangala::Sarjapur Road,0,1
2024-07-27,Koramangala,Sarjapur Road,45783.0,35.607816495894525,1.5,100.0,100.0,0.0,141.566,74.6229664313907,77.58182144908115,54.228327887688046,106.0,Clear,Yes,Koramangala::Sarjapur Road,1,0
2024-07-28,Koramangala,Sarjapur Road,43896.5,29.489124151453566,1.5,100.0,100.0,2.0,137.793,60.280741475080006,68.9442884060227,72.17803227547222,98.5,Clear,Yes,Koramangala::Sarjapur Road,1,1
2024-07-29,Koramangala,Sarjapur Road,42010.0,23.370431807012608,1.5,100.0,100.0,4.0,134.01999999999998,45.93851651876932,60.30675536296424,90.1277366632564,91.0,Overcast,Yes,Koramangala::Sarjapur Road,1,0
2024-07-30,Koramangala,Sarjapur Road,45072.0,39.30411473766888,1.5,100.0,100.0,0.0,140.144,34.061571243158,95.58271920693326,66.92295465736895,109.0,Windy,No,Koramangala::Sarjapur Road,0,0
2024-07-31,Koramangala,Sarjapur Road,48639.0,37.71157752477588,1.5,100.0,100.0,1.0,147.27800000000002,34.52484219750839,75.25960265073866,57.35622193522357,122.0,Rain,No,Koramangala::Sarjapur Road,0,0
2024-08-01,Koramangala,Sarjapur Road,29666.0,31.95131686158707,1.5,93.88150681591485,100.0,1.0,109.332,74.8130339549223,62.03444297863931,82.52289436734269,95.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-08-02,Koramangala,Sarjapur Road,38259.5,32.50669620672928,1.5,96.94075340795743,100.0,1.0,126.519,52.40831225930603,66.04454026154364,78.57859724367928,91.5,Clear,No,Koramangala::Sarjapur Road,0,1
2024-08-03,Koramangala,Sarjapur Road,46853.0,33.062075551871494,1.5,100.0,100.0,1.0,143.70600000000002,30.003590563689748,70.05463754444798,74.63430012001588,88.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-08-04,Koramangala,Sarjapur Road,31136.0,38.920088918101854,1.5,100.0,100.0,1.0,112.272,32.944517441346946,91.69104978221246,95.83065081200924,110.0,Rain,No,Koramangala::Sarjapur Road,0,0
2024-08-05,Koramangala,Sarjapur Road,45301.0,37.48876474792154,1.5,100.0,100.0,3.0,140.602,49.07489023004331,61.81200618027848,50.08151827075446,97.0,Fog,No,Koramangala::Sarjapur Road,0,0
2024-08-06,Koramangala,Sarjapur Road,42179.0,31.87840699626932,1.5,100.0,100.0,1.0,134.358,16.86669661650071,92.00936578805737,92.37665083001886,103.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-08-07,Koramangala,Sarjapur Road,44529.0,48.58436634783543,1.5,100.0,100.0,2.0,139.058,60.61669002393808,61.43719543082711,87.41932230001268,96.0,Overcast,No,Koramangala::Sarjapur Road,0,0
2024-08-08,Koramangala,Sarjapur Road,43994.0,31.05161449304568,1.5,100.0,100.0,3.0,137.988,60.62781598179805,96.39710022187708,86.7792165767396,90.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-08-09,Koramangala,Sarjapur Road,58992.0,43.13845101889725,1.5,100.0,100.0,2.0,167.98399999999998,68.81080412366529,69.85925746580064,64.17992183524075,101.0,Clear,No,Koramangala::Sarjapur Road,0,0
2024-07-06,Koramangala,Sony World Junction,53700.0,42.766667275624016,1.5,100.0,100.0,2.0,157.4,53.71151708259477,81.08026575178731,95.258292040992,106.4,Overcast,No,Koramangala::Sony World Junction,0,1
2024-07-07,Koramangala,Sony World Junction,55191.0,47.70718774379211,1.5,100.0,100.0,2.0,160.382,51.499152798232,83.81414374211946,98.34398844956137,109.0,Rain,No,Koramangala::Sony World Junction,0,0
2024-07-08,Koramangala,Sony World Junction,47853.0,26.153700814055227,1.5,100.0,100.0,1.0,145.70600000000002,79.64707862589961,73.33137146685883,84.87305321579575,83.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-09,Koramangala,Sony World Junction,47292.0,41.04474136364963,1.5,100.0,100.0,1.0,144.584,23.307086057402685,94.27928579742716,91.7362453486149,101.0,Clear,Yes,Koramangala::Sony World Junction,1,0
2024-07-10,Koramangala,Sony World Junction,15010.0,46.181999389453445,1.1550233577665732,46.81818558145865,74.6335577271187,0.0,80.02,75.08686495169445,97.38178659309428,98.2052121565809,116.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-11,Koramangala,Sony World Junction,42823.0,23.535916864060837,1.5,100.0,100.0,4.0,135.64600000000002,40.42265224378864,88.32502210461489,72.57708567978491,91.0,Fog,No,Koramangala::Sony World Junction,0,0
2024-07-12,Koramangala,Sony World Junction,42209.0,28.94723775093498,1.5,100.0,100.0,2.0,134.418,53.24257539883055,88.64067138006337,67.68907878965581,91.5,Fog,No,Koramangala::Sony World Junction,0,1
2024-07-13,Koramangala,Sony World Junction,41595.0,34.358558637809125,1.5,100.0,100.0,0.0,133.19,66.06249855387247,88.95632065551186,62.80107189952672,92.0,Overcast,No,Koramangala::Sony World Junction,0,0
2024-07-14,Koramangala,Sony World Junction,49124.0,37.73438947653791,1.5,100.0,100.0,0.0,148.248,59.40948937344665,91.7106068907798,55.434525866678584,114.0,Clear,Yes,Koramangala::Sony World Junction,1,0
2024-07-15,Koramangala,Sony World Junction,54280.5,39.614438951242036,1.5,100.0,100.0,2.0,158.56099999999998,65.40328887961468,89.23917244254622,57.04815110887995,101.0,Clear,Yes,Koramangala::Sony World Junction,0,1
2024-07-16,Koramangala,Sony World Junction,59437.0,41.49448842594615,1.5,100.0,100.0,4.0,168.874,71.3970883857827,86.76773799431263,58.661776351081315,88.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-17,Koramangala,Sony World Junction,50908.0,42.42683237876098,1.5,100.0,100.0,4.0,151.816,58.48701378858092,65.85519866256276,99.55625735678758,114.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-18,Koramangala,Sony World Junction,48326.5,41.10623499142215,1.5,100.0,100.0,3.0,146.65300000000002,40.7557030306987,74.35458628508644,76.91762121037584,103.0,Clear,No,Koramangala::Sony World Junction,0,1
2024-07-19,Koramangala,Sony World Junction,45745.0,39.78563760408332,1.5,100.0,100.0,2.0,141.49,23.02439227281648,82.85397390761014,54.278985063964086,92.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-20,Koramangala,Sony World Junction,42142.0,41.066975153983066,1.5,100.0,100.0,1.75,134.284,31.2810645535688,84.62997811966773,56.837184440152555,96.0,Clear,No,Koramangala::Sony World Junction,0,1
2024-07-21,Koramangala,Sony World Junction,38539.0,42.34831270388281,1.5,100.0,100.0,1.5,127.078,39.53773683432112,86.40598233172533,59.395383816341024,100.0,Clear,No,Koramangala::Sony World Junction,0,1
2024-07-22,Koramangala,Sony World Junction,34936.0,43.629650253782565,1.5,100.0,100.0,1.25,119.872,47.794409115073435,88.18198654378293,61.95358319252949,104.0,Clear,No,Koramangala::Sony World Junction,0,1
2024-07-23,Koramangala,Sony World Junction,31333.0,44.91098780368231,1.5,100.0,100.0,1.0,112.666,56.051081395825754,89.95799075584051,64.51178256871796,108.0,Overcast,No,Koramangala::Sony World Junction,0,0
2024-07-24,Koramangala,Sony World Junction,40158.0,48.87540058504591,1.5,100.0,100.0,3.0,130.316,15.241358058703614,71.5466228622541,65.25228132788,107.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-25,Koramangala,Sony World Junction,42046.0,42.88149704352523,1.5,100.0,100.0,1.0,134.09199999999998,34.434165515873076,99.58869804140744,87.32127537997758,110.0,Overcast,No,Koramangala::Sony World Junction,0,0
2024-07-26,Koramangala,Sony World Junction,15363.0,56.92082312551953,1.1070183310864463,60.97051003696093,77.35198838996781,2.0,80.726,15.361169586622356,99.49664501160916,64.41884825130869,105.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-27,Koramangala,Sony World Junction,47150.0,24.699732590930388,1.5,100.0,100.0,1.0,144.3,72.52148906255809,60.49342630412886,65.74084514398538,107.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-28,Koramangala,Sony World Junction,47403.0,36.73908304539528,1.5,100.0,100.0,3.0,144.80599999999998,70.92444459747281,69.82764429617957,73.78325177063266,102.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-29,Koramangala,Sony World Junction,47602.0,47.32889361207865,1.5,100.0,100.0,2.0,145.204,60.45749189039217,72.75238742519043,69.54834857233534,131.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-07-30,Koramangala,Sony World Junction,45988.0,45.689123391474666,1.5,100.0,100.0,3.0,141.976,40.05295185173567,66.87628400659946,70.23012425489364,116.0,Clear,No,Koramangala::Sony World Junction,0,1
2024-07-31,Koramangala,Sony World Junction,44374.0,44.049353170870674,1.5,100.0,100.0,4.0,138.748,19.64841181307917,61.000180588008504,70.91189993745192,101.0,Windy,No,Koramangala::Sony World Junction,0,0
2024-08-01,Koramangala,Sony World Junction,46495.0,35.49941392320025,1.5,100.0,100.0,2.0,142.99,14.92261798937206,62.16064000209324,68.40665059517085,92.0,Overcast,No,Koramangala::Sony World Junction,0,0
2024-08-02,Koramangala,Sony World Junction,50361.0,35.68013640874023,1.5,100.0,100.0,4.0,150.72199999999998,46.29830500420488,87.29170405127576,55.96355872706163,99.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-08-03,Koramangala,Sony World Junction,43258.0,35.41136806976691,1.5,100.0,100.0,1.0,136.51600000000002,45.535223505201,77.3800734454526,73.63357366553714,102.0,Windy,No,Koramangala::Sony World Junction,0,0
2024-08-04,Koramangala,Sony World Junction,57795.0,27.82949036391134,1.5,100.0,100.0,1.0,165.59,65.17550800881725,88.51057631939163,93.66487153926504,102.0,Fog,No,Koramangala::Sony World Junction,0,0
2024-08-05,Koramangala,Sony World Junction,63476.5,24.73522067286244,1.5,100.0,100.0,2.0,176.953,51.84900056423936,94.02527342448741,74.5014317232154,97.0,Fog,No,Koramangala::Sony World Junction,0,1
2024-08-06,Koramangala,Sony World Junction,69158.0,21.640950981813535,1.5,100.0,100.0,3.0,188.316,38.52249311966148,99.5399705295832,55.337991907165765,92.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-08-07,Koramangala,Sony World Junction,29731.0,34.673766380270905,1.5,100.0,100.0,3.0,109.462,10.19488624032104,78.54819779364578,75.49695064722687,107.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-08-08,Koramangala,Sony World Junction,24579.0,61.12027884102616,1.298334338179525,73.32146549340705,100.0,1.0,99.158,16.836895029770478,89.705806787505,85.19760331539143,93.0,Clear,No,Koramangala::Sony World Junction,0,0
2024-08-09,Koramangala,Sony World Junction,27673.0,20.0,1.5,93.96903142263425,100.0,0.0,105.346,57.72651957616217,88.79591654158355,83.96588875189096,96.0,Overcast,Yes,Koramangala::Sony World Junction,1,0
2024-07-06,M.G. Road,Anil Kumble Circle,30183.0,38.153070329498085,1.5,100.0,100.0,2.0,110.366,79.64507432761361,84.70756351137273,54.46049484810232,99.0,Overcast,No,M.G. Road::Anil Kumble Circle,0,0
2024-07-07,M.G. Road,Anil Kumble Circle,24834.0,59.78975409298521,1.0977123037424257,75.07927932383689,100.0,3.0,99.668,20.141860375876615,72.55573048574155,51.63515365006807,105.0,Clear,No,M.G. Road::Anil Kumble Circle,0,0
2024-07-08,M.G. Road,Anil Kumble Circle,25299.0,26.05632878100961,1.5,84.19507896162001,100.0,2.0,100.598,53.53075639445429,97.35375735136006,66.2768928211748,87.0,Clear,No,M.G. Road::Anil Kumble Circle,0,0
2024-07-09,M.G. Road,Anil Kumble Circle,32200.666666666668,26.30619621674639,1.5,89.46338597441334,100.0,1.6666666666666667,114.40133333333333,47.01828691545853,94.44878654184444,67.14094992982851,90.0,Clear,No,M.G. Road::Anil Kumble Circle,0,1
2024-07-10,M.G. Road,Anil Kumble Circle,39102.333333333336,26.55606365248317,1.5,94.73169298720667,100.0,1.3333333333333335,128.20466666666664,40.50581743646277,91.54381573232881,68.0050070384822,93.0,Clear,No,M.G. Road::Anil Kumble Circle,0,1
2024-07-11,M.G. Road,Anil Kumble Circle,46004.0,26.80593108821995,1.5,100.0,100.0,1.0,142.00799999999998,33.99334795746701,88.63884492281319,68.86906414713592,96.0,Clear,No,M.G. Road::Anil Kumble Circle,0,0
2024-07-12,M.G. Road,Anil Kumble Circle,24149.0,39.30131438238461,1.254317505208848,87.88619092312882,100.0,3.0,98.298,37.785897141034326,95.80929306174392,81.21371210048481,111.0,Clear,Yes,M.G. Road::Anil Kumble Circle,1,0
2024-07-13,M.G. Road,Anil Kumble Circle,40623.0,50.312890590843914,1.5,100.0,100.0,4.0,131.24599999999998,76.28544830204214,92.24796950158375,90.576346063262,77.0,Overcast,No,M.G. Road::Anil Kumble Circle,0,0
